Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-01-02 00:00:00-05:00,36.9444693411881,37.88901287019494,36.78704481309749,37.66718673706055,148158800,0.0,0.0
2019-01-03 00:00:00-05:00,34.34220305872549,34.75723031072386,33.86993317854554,33.915252685546875,365248800,0.0,0.0
2019-01-04 00:00:00-05:00,34.473390406461,35.43224447060452,34.29927134520694,35.36307144165039,234428400,0.0,0.0
2019-01-07 00:00:00-05:00,35.46802090289458,35.49902975289931,34.80016233661309,35.284358978271484,219111200,0.0,0.0
2019-01-08 00:00:00-05:00,35.67314912223568,36.21220814004065,35.425089238657485,35.95698928833008,164101200,0.0,0.0
2019-01-09 00:00:00-05:00,36.0857875184234,36.858595734256404,35.689846005675946,36.56760025024414,180396400,0.0,0.0
2019-01-10 00:00:00-05:00,36.37440116943039,36.725026835800286,35.98322742702585,36.684478759765625,143122800,0.0,0.0
2019-01-11 00:00:00-05:00,36.465036431002055,36.660621462294706,36.13826068090229,36.32430648803711,108092800,0.0,0.0
2019-01-14 00:00:00-05:00,35.98084691352754,36.08102516483244,35.592057030970075,35.77810287475586,129756800,0.0,0.0
2019-01-15 00:00:00-05:00,35.842498368694265,36.58668161697159,35.790023535594074,36.51035690307617,114843600,0.0,0.0
2019-01-16 00:00:00-05:00,36.5127493606325,37.18060805161077,36.49366726780031,36.956398010253906,122278800,0.0,0.0
2019-01-17 00:00:00-05:00,36.77988566528837,37.605168764223066,36.55567565877573,37.17583084106445,119284800,0.0,0.0
2019-01-18 00:00:00-05:00,37.56700416186809,37.657643177830934,37.204451737553185,37.40481185913086,135004000,0.0,0.0
2019-01-22 00:00:00-05:00,37.30702320944919,37.38334794017175,36.40302772681457,36.565223693847656,121576000,0.0,0.0
2019-01-23 00:00:00-05:00,36.76796298779607,37.00409978164385,36.1835880239302,36.713104248046875,92522400,0.0,0.0
2019-01-24 00:00:00-05:00,36.758415034412614,36.84666650430049,36.193122296744185,36.42210006713867,101766000,0.0,0.0
2019-01-25 00:00:00-05:00,37.08519383855514,37.71727581628737,36.80851261930045,37.62902069091797,134142000,0.0,0.0
2019-01-28 00:00:00-05:00,37.1591291211258,37.28793230561794,36.65108262984457,37.28077697753906,104768400,0.0,0.0
2019-01-29 00:00:00-05:00,37.26885789319794,37.71727795602071,36.75842376107418,36.894378662109375,166348800,0.0,0.0
2019-01-30 00:00:00-05:00,38.938489934139284,39.63019825357158,38.21815666636422,39.415531158447266,244439200,0.0,0.0
2019-01-31 00:00:00-05:00,39.62067432753475,40.30999901721812,39.25096650804929,39.69938659667969,162958400,0.0,0.0
2019-02-01 00:00:00-05:00,39.823405927682096,40.30521497910826,39.577726330769984,39.71845626831055,130672400,0.0,0.0
2019-02-04 00:00:00-05:00,39.93073847800575,40.94445112849973,39.899729632280334,40.846656799316406,125982000,0.0,0.0
2019-02-05 00:00:00-05:00,41.230694378463326,41.76021070107952,41.10905011390356,41.54553985595703,144406400,0.0,0.0
2019-02-06 00:00:00-05:00,41.65763568434292,41.877077914727295,41.22830136807492,41.559844970703125,112958400,0.0,0.0
2019-02-07 00:00:00-05:00,41.120969988273146,41.48829392910484,40.629617895571144,40.77273178100586,126966800,0.0,0.0
2019-02-08 00:00:00-05:00,40.48048140134687,40.88051884510569,40.343939770856174,40.82063293457031,95280000,0.1825,0.0
2019-02-11 00:00:00-05:00,40.973935789221976,41.012263644587904,40.54275655421891,40.585872650146484,83973600,0.0,0.0
2019-02-12 00:00:00-05:00,40.746366266945294,40.96195403665914,40.650546637515156,40.935604095458984,89134000,0.0,0.0
2019-02-13 00:00:00-05:00,41.05538669141581,41.31648839690441,40.703257227808,40.76553726196289,89960800,0.0,0.0
2019-02-14 00:00:00-05:00,40.652956967864775,41.02424672424616,40.573907119850794,40.914058685302734,87342800,0.0,0.0
2019-02-15 00:00:00-05:00,41.021842566846736,41.12963645862106,40.6625271575021,40.823020935058594,98507200,0.0,0.0
2019-02-19 00:00:00-05:00,40.652954354801764,41.06736384489284,40.60025445951318,40.945194244384766,75891200,0.0,0.0
2019-02-20 00:00:00-05:00,41.00748246218403,41.517711661498375,40.959574458033266,41.20869827270508,104457600,0.0,0.0
2019-02-21 00:00:00-05:00,41.15359339271642,41.29013135127921,40.794277973667924,40.9763298034668,68998800,0.0,0.0
2019-02-22 00:00:00-05:00,41.10090285699931,41.44105442580746,41.05299485458833,41.433868408203125,75652800,0.0,0.0
2019-02-25 00:00:00-05:00,41.71892491494741,42.12854252874818,41.66861913782732,41.73569107055664,87493600,0.0,0.0
2019-02-26 00:00:00-05:00,41.6111238651416,41.99199734395085,41.481768263377155,41.759639739990234,68280800,0.0,0.0
2019-02-27 00:00:00-05:00,41.491360229083405,41.9201417853665,41.3763766370525,41.888999938964844,111341600,0.0,0.0
2019-02-28 00:00:00-05:00,41.75723988623331,41.898569725483924,41.42187667097745,41.47697067260742,112861600,0.0,0.0
2019-03-01 00:00:00-05:00,41.747655322032635,41.9560570694425,41.41468988811405,41.912940979003906,103544800,0.0,0.0
2019-03-04 00:00:00-05:00,42.08541329882588,42.57887250221398,41.67339803761648,42.123741149902344,109744800,0.0,0.0
2019-03-05 00:00:00-05:00,42.14531384899076,42.15968588435519,41.8099505181865,42.04710006713867,78949600,0.0,0.0
2019-03-06 00:00:00-05:00,41.841086791388626,42.03751432892731,41.66622095917077,41.80515670776367,83241600,0.0,0.0
2019-03-07 00:00:00-05:00,41.64944354333794,41.78598514646697,41.206290087267504,41.32126998901367,99185600,0.0,0.0
2019-03-08 00:00:00-05:00,40.79907367665731,41.45781867305242,40.602646141444055,41.419490814208984,95997600,0.0,0.0
2019-03-11 00:00:00-04:00,42.03751758258375,42.90705856992178,42.00398161688953,42.8543586730957,128044000,0.0,0.0
2019-03-12 00:00:00-04:00,43.117864127195766,43.75744533979824,42.966950433103655,43.33584976196289,129870400,0.0,0.0
2019-03-13 00:00:00-04:00,43.6568253981783,43.90834693397059,43.33823194019415,43.52747344970703,124130000,0.0,0.0
